Description,Test,Project_name,File,Label
"Gameboard: receiveAttack() (Check if attack is valid)
Gameboard correctly records missed attack (ship on board)
","
    const newGameboard = Gameboard(0, 8);
    const newShip = Ship(0, 3, [], false, 'horizontal');
    newGameboard.placeShip(newShip, [1, 3]);
    newGameboard.receiveAttack([7, 0]);
    expect(newGameboard.grid[7][0]).toBe('X');
  
",martink-rsa/Battleships,https://github.com/martink-rsa/Battleships/blob/master/src/specs/gameboard.test.js,1
"Uri
should fail on empty bewit
","

        var req = {
            method: 'GET',
            url: '/resource/4?bewit=',
            host: 'example.com',
            port: 8080
        };

        Hawk.uri.authenticate(req, credentialsFunc, {}, function (err, credentials, attributes) {

            expect(err).to.exist();
            expect(err.output.payload.message).to.equal('Empty bewit');
            expect(err.isMissing).to.not.exist();
            done();
        });
    
",yuanyu90221/jestSurvey,https://github.com/yuanyu90221/jestSurvey/blob/master/node_modules/hawk/test/uri.js,1
"authenticateMessage()
should fail authorization on nonce error
","

            credentialsFunc('123456', function (err, credentials1) {

                var auth = Hawk.client.message('example.com', 8080, 'some message', { credentials: credentials1 });
                expect(auth).to.exist();

                Hawk.server.authenticateMessage('example.com', 8080, 'some message', auth, credentialsFunc, {
                    nonceFunc: function (key, nonce, ts, callback) {

                        callback(new Error('kaboom'));
                    }
                }, function (err, credentials2) {

                    expect(err).to.exist();
                    expect(err.message).to.equal('Invalid nonce');
                    done();
                });
            });
        
",golfapipol/jest-waterline-integration-test,https://github.com/golfapipol/jest-waterline-integration-test/blob/master/node_modules/hawk/test/server.js,1
"ComputerAI: getAlignmentAttack (Get the correct positions of the end points of ship parts discovered)
Attack is made north/top of the ship
","
    const size = 8;
    const newGameboardPlayer = Gameboard(0, size);
    const computerAI = ComputerAI(0);
    newGameboardPlayer.grid[3][3] = 'H';
    newGameboardPlayer.grid[4][3] = 'H';
    newGameboardPlayer.grid[5][3] = 'H';
    const alignmentObj = computerAI.getAlignment(newGameboardPlayer);
    const alignmentCoords = computerAI.getAlignmentAttack(
      newGameboardPlayer,
      alignmentObj[0],
      alignmentObj[1],
      alignmentObj[2],
    );
    expect(alignmentCoords).toStrictEqual([2, 3]);
  
",martink-rsa/Battleships,https://github.com/martink-rsa/Battleships/blob/master/src/specs/computerAI.test.js,1
"getBewit()
returns a valid bewit value (explicit port)
","

            var credentials = {
                id: '123456',
                key: '2983d45yun89q',
                algorithm: 'sha256'
            };

            var bewit = Hawk.uri.getBewit('https://example.com:8080/somewhere/over/the/rainbow', { credentials: credentials, ttlSec: 300, localtimeOffsetMsec: 1356420407232 - Hawk.utils.now(), ext: 'xandyandz' });
            expect(bewit).to.equal('MTIzNDU2XDEzNTY0MjA3MDdcaFpiSjNQMmNLRW80a3kwQzhqa1pBa1J5Q1p1ZWc0V1NOYnhWN3ZxM3hIVT1ceGFuZHlhbmR6');
            done();
        
",xrgonzalezx/TodoJestTestDaily,https://github.com/xrgonzalezx/TodoJestTestDaily/blob/master/node_modules/hawk/test/uri.js,1
"Welcome screen
app shows welcome page
","
      const win = ctx.app.browserWindow;
      expect( await win.isVisible() ).toBeTruthy();
      expect( await ( await ctx.client.$( ""#cWelcome"" ) ).isExisting() ).toBeTruthy();     
      expect( await ctx.boundaryError() ).toBeFalsy();
      await ctx.screenshot( ""welcome-screen"" );
    
",dsheiko/puppetry,https://github.com/dsheiko/puppetry/blob/master/src/__e2e__/specs/firstLaunch.spec.js,1
"when username is a valid string, and password is an empty string
sends Authorization header
","
      needle.get('localhost:' + port, opts, function(err, resp) {
        var sent_headers = resp.body.headers;
        Object.keys(sent_headers).should.containEql('authorization');
        done();
      })
    
",alexsjcho/jotto-react-jest-enyzme-testing,https://github.com/alexsjcho/jotto-react-jest-enyzme-testing/blob/master/random-word-server/node_modules/fsevents/node_modules/needle/test/basic_auth_spec.js,1
"redux properties
`getSecretWord` runs on App mount
","
  const getSecretWordMock = jest.fn();

  const props = {
    getSecretWord: getSecretWordMock,
    success: false,
    guessedWords: []
  };

  // set up app component with getSecretWordMock as the getSecretWord prop
  const wrapper = shallow(<UnconnectedApp {...props} />);

  // run lifecycle method
  wrapper.instance().componentDidMount();

  // check to see if mock ran
  const getSecretWordCallCount = getSecretWordMock.mock.calls.length;

  expect(getSecretWordCallCount).toBe(1);

",alexsjcho/jotto-react-jest-enyzme-testing,https://github.com/alexsjcho/jotto-react-jest-enyzme-testing/blob/master/src/App.test.js,1
"Polygon Within
should return false if one of the points in a linestring leave the polygon
","
      polygon = new Terraformer.Polygon([ [ [ 5, 5 ], [ 5, 15 ], [ 15, 15 ], [ 15, 5 ], [ 5, 5 ] ] ]);
    

      var ls = new Terraformer.LineString([ [ 6, 6 ], [ 6, 14 ], [ 16, 16 ] ]);
      expect(ls.within(polygon)).toEqual(false);
    
",sharontheginger/LearnAcademy_jesttesting,https://github.com/sharontheginger/LearnAcademy_jesttesting/blob/master/node_modules/terraformer/spec/terraformerSpec.js,1
"Faces: Face component test suite
should convert age to age attribute
","
      const { age } = mockedFace;

      const wrapper = getFace();
      expect(wrapper.exists()).toBeTruthy();

      const ageAttribute = wrapper.find(Attribute).filterWhere(n => n.props().attribute.name === 'age');
      expect(ageAttribute.exists()).toBeTruthy();

      const { value } = ageAttribute.props().attribute;
      expect(value.includes(age.low)).toBeTruthy();
      expect(value.includes(age.high)).toBeTruthy();
    
",gasserandreas/rekognition,https://github.com/gasserandreas/rekognition/blob/master/src/images/detail/__tests__/Faces.test.js,1
"authenticateMessage()
should fail authorization on stale timestamp
","

            credentialsFunc('123456', function (err, credentials1) {

                var auth = Hawk.client.message('example.com', 8080, 'some message', { credentials: credentials1 });
                expect(auth).to.exist();

                Hawk.server.authenticateMessage('example.com', 8080, 'some message', auth, credentialsFunc, { localtimeOffsetMsec: 100000 }, function (err, credentials2) {

                    expect(err).to.exist();
                    expect(err.message).to.equal('Stale timestamp');
                    done();
                });
            });
        
",nialloc9/reactReduxJestBoilerplate,https://github.com/nialloc9/reactReduxJestBoilerplate/blob/master/node_modules/hawk/test/uri.js,1
"getSecretWord action creator
correctly adds the secret word to state
","
        moxios.install();
    

       const secretWord = 'party';
       const store = storeFactory();

       moxios.wait(() => {
           const request = moxios.requests.mostRecent();
           request.respondWith({
               status: 200,
               response: secretWord,
           });
       });

       return store.dispatch(getSecretWord())
           .then(() => {
               const newState = store.getState();
               expect(newState.secretWord).toBe(secretWord);
           });

    

        moxios.uninstall();
    
",deepbsd/jestclass,https://github.com/deepbsd/jestclass/blob/master/jotto/src/actions/index.test.js,1
"when username AND password are non empty strings
sends Authorization header
","
      needle.get('localhost:' + port, opts, function(err, resp) {
        var sent_headers = resp.body.headers;
        Object.keys(sent_headers).should.containEql('authorization');
        done();
      })
    
",crudaz/mongodb-testing,https://github.com/crudaz/mongodb-testing/blob/master/node_modules/fsevents/node_modules/needle/test/basic_auth_spec.js,1
"image details container test suite
mapKeyToValue should return params
","
    const string = '?attr1=val1';
    expect(mapKeyToValue(string)).toEqual({
      attr1: 'val1',
    });
  
",gasserandreas/rekognition,https://github.com/gasserandreas/rekognition/blob/master/src/images/detail/__tests__/Container.test.js,1
".debug()
should pass through to the debugNodes function
","
      expect(shallow(<div />).debug()).to.equal('<div />');
    
",nialloc9/reactReduxJestBoilerplate,https://github.com/nialloc9/reactReduxJestBoilerplate/blob/master/node_modules/enzyme/test/ShallowWrapper-spec.js,1
"span
always appends text to prior span if wrap is disabled
","
      var ui = cliui({
        wrap: false,
        width: 40
      })

      ui.span(
        {text: 'i am a string that will be wrapped', width: 30}
      )

      ui.div(
        {text: 'i am a second row', align: 'left', padding: [0, 0, 0, 3]}
      )

      ui.div('a third line')

      var expected = [
       'i am a string that will be wrapped   i am a second row',
       'a third line'
      ]

      ui.toString().split('\n').should.eql(expected)
    
",ultradian/AlexaTesting,https://github.com/ultradian/AlexaTesting/blob/master/node_modules/cliui/test/cliui.js,1
"generateNormalizedString()
should return a valid normalized string (ext)
","

            expect(Hawk.crypto.generateNormalizedString('header', {
                ts: 1357747017,
                nonce: 'k3k4j5',
                method: 'GET',
                resource: '/resource/something',
                host: 'example.com',
                port: 8080,
                ext: 'this is some app data'
            })).to.equal('hawk.1.header\n1357747017\nk3k4j5\nGET\n/resource/something\nexample.com\n8080\n\nthis is some app data\n');

            done();
        
",golfapipol/jest-waterline-integration-test,https://github.com/golfapipol/jest-waterline-integration-test/blob/master/node_modules/hawk/test/crypto.js,1
"mediaQueries
should have an ""xs"" breakpoint
","
    const Div = styled.div`
      ${mq.xs`content: ""test"";`};
    `;
    const renderedComponent = shallow(<Div />);
    expect(toJson(renderedComponent)).toMatchSnapshot();
  
",Mensae/portfolio-react-boilerplate,https://github.com/Mensae/portfolio-react-boilerplate/blob/master/app/styles/templates/tests/mediaQueries.test.js,1
"ComputerAI: getAlignmentAttack (Get the correct positions of the end points of ship parts discovered)
Attack is made south/bottom of the ship when last attack is on the boundary
","
    const size = 8;
    const newGameboardPlayer = Gameboard(0, size);
    const computerAI = ComputerAI(0);
    newGameboardPlayer.grid[3][3] = 'X';
    newGameboardPlayer.grid[4][3] = 'H';
    newGameboardPlayer.grid[5][3] = 'H';
    newGameboardPlayer.grid[6][3] = 'H';
    const alignmentObj = computerAI.getAlignment(newGameboardPlayer);
    const alignmentCoords = computerAI.getAlignmentAttack(
      newGameboardPlayer,
      alignmentObj[0],
      alignmentObj[1],
      alignmentObj[2],
    );
    expect(alignmentCoords).toStrictEqual([7, 3]);
  
",martink-rsa/Battleships,https://github.com/martink-rsa/Battleships/blob/master/src/specs/computerAI.test.js,1
"authenticate()
parses a valid authentication header (sha1)
","

            var req = {
                method: 'GET',
                url: '/resource/4?filter=a',
                host: 'example.com',
                port: 8080,
                authorization: 'Hawk id=""1"", ts=""1353788437"", nonce=""k3j4h2"", mac=""zy79QQ5/EYFmQqutVnYb73gAc/U="", ext=""hello""'
            };

            Hawk.server.authenticate(req, credentialsFunc, { localtimeOffsetMsec: 1353788437000 - Hawk.utils.now() }, function (err, credentials, artifacts) {

                expect(err).to.not.exist();
                expect(credentials.user).to.equal('steve');
                done();
            });
        
",golfapipol/jest-waterline-integration-test,https://github.com/golfapipol/jest-waterline-integration-test/blob/master/node_modules/hawk/test/server.js,1
"ComputerAI: getAlignmentAttack (Get the correct positions of the end points of ship parts discovered)
Attack is made east/right of the ship when last attack is on the boundary
","
    const size = 8;
    const newGameboardPlayer = Gameboard(0, size);
    const computerAI = ComputerAI(0);
    newGameboardPlayer.grid[3][3] = 'X';
    newGameboardPlayer.grid[3][4] = 'H';
    newGameboardPlayer.grid[3][5] = 'H';
    newGameboardPlayer.grid[3][6] = 'H';
    const alignmentObj = computerAI.getAlignment(newGameboardPlayer);
    const alignmentCoords = computerAI.getAlignmentAttack(
      newGameboardPlayer,
      alignmentObj[0],
      alignmentObj[1],
      alignmentObj[2],
    );
    expect(alignmentCoords).toStrictEqual([3, 7]);
  
",martink-rsa/Battleships,https://github.com/martink-rsa/Battleships/blob/master/src/specs/computerAI.test.js,1
".off()
should remove all listeners for `event`
","
      obj.on('foo', function () {}).off('foo')
        ._events.should.have.property('foo', null);
    
",gtwright/with-jest,https://github.com/gtwright/with-jest/blob/master/node_modules/emitter-mixin/test/person.js,1
"CSSStyleDeclaration
setting border values to ""none"" should clear dependent values
","
    var style = new CSSStyleDeclaration();
    style.borderTopWidth = '1px';
    expect(style.cssText).toEqual('border-top-width: 1px;');
    style.border = 'none';
    expect(style.cssText).toEqual('');
    style.borderTopWidth = '1px';
    expect(style.cssText).toEqual('border-top-width: 1px;');
    style.borderTopStyle = 'none';
    expect(style.cssText).toEqual('');
    style.borderTopWidth = '1px';
    expect(style.cssText).toEqual('border-top-width: 1px;');
    style.borderTop = 'none';
    expect(style.cssText).toEqual('');
    style.borderTopWidth = '1px';
    style.borderLeftWidth = '1px';
    expect(style.cssText).toEqual('border-top-width: 1px; border-left-width: 1px;');
    style.borderTop = 'none';
    expect(style.cssText).toEqual('border-left-width: 1px;');
  
",guidolzc/testing-jest,https://github.com/guidolzc/testing-jest/blob/master/node_modules/cssstyle/lib/CSSStyleDeclaration.test.js,1
"subnet() method
should compute ipv4 network's last address
","
      assert.equal(ipv4Subnet.lastAddress, '192.168.1.190');
    
",swkane/redux-jest-todo,https://github.com/swkane/redux-jest-todo/blob/master/node_modules/ip/test/api-test.js,1
"redux properties
has access to `secretWord` state
","
    const secretWord = ""party"";
    const wrapper = setup({ secretWord });
    const secretWordProp = wrapper.instance().props.secretWord;
    expect(secretWordProp).toBe(secretWord);
  
",alexsjcho/jotto-react-jest-enyzme-testing,https://github.com/alexsjcho/jotto-react-jest-enyzme-testing/blob/master/src/App.test.js,1
"stringify()
does not omit object keys when indices = false
","
        expect(Qs.stringify({ a: [{ b: 'c' }] }, { indices: false })).to.equal('a%5Bb%5D=c');
        done();
    }
",Moverr/jestcodecov,https://github.com/Moverr/jestcodecov/blob/master/bluh/node_modules/react-project/node_modules/qs/test/stringify.js,1
"coveragePathIgnorePatterns
does not normalize paths relative to rootDir
","
    // This is a list of patterns, so we can't assume any of them are
    // directories
    const {config} = normalize(
      {
        coveragePathIgnorePatterns: ['bar/baz', 'qux/quux'],
        rootDir: '/root/path/foo',
      },
      '/root/path',
    );

    expect(config.coveragePathIgnorePatterns).toEqual([
      joinForPattern('bar', 'baz'),
      joinForPattern('qux', 'quux'),
    ]);
  
",git-palace/jest,https://github.com/git-palace/jest/blob/master/packages/jest-config/src/__tests__/normalize-test.js,1
"valueType
returns color for rgba(p, p, p, n) with decimal alpha
","
    let input = 'rgba(10%, 10%, 10%, 0.5)';
    let output = parsers.valueType(input);

    expect(output).toEqual(parsers.TYPES.COLOR);
  
",karshak4859/hexlet-jest,https://github.com/karshak4859/hexlet-jest/blob/master/node_modules/cssstyle/lib/parsers.test.js,1
"collectCoverageOnlyFrom
normalizes all paths relative to rootDir
","
    const {config} = normalize(
      {
        collectCoverageOnlyFrom: {
          'bar/baz': true,
          'qux/quux/': true,
        },
        rootDir: '/root/path/foo/',
      },
      '/root/path',
    );

    const expected = {};
    expected[expectedPathFooBar] = true;
    expected[expectedPathFooQux] = true;

    expect(config.collectCoverageOnlyFrom).toEqual(expected);
  
",git-palace/jest,https://github.com/git-palace/jest/blob/master/packages/jest-config/src/__tests__/normalize-test.js,1
"testPathIgnorePatterns
does not normalize paths relative to rootDir
","
    // This is a list of patterns, so we can't assume any of them are
    // directories
    const {config} = normalize(
      {
        rootDir: '/root/path/foo',
        testPathIgnorePatterns: ['bar/baz', 'qux/quux'],
      },
      '/root/path',
    );

    expect(config.testPathIgnorePatterns).toEqual([
      joinForPattern('bar', 'baz'),
      joinForPattern('qux', 'quux'),
    ]);
  
",git-palace/jest,https://github.com/git-palace/jest/blob/master/packages/jest-config/src/__tests__/normalize-test.js,1
"tarball.pipe(unpack(directory, { strip: 0 }, callback))
unpacks the tarball into the directory with subdir package
","
    read(__dirname + '/fixtures/packed.tar').pipe(tar.unpack(__dirname + '/output/unpacked', { strip: 0 } , function (err) {
      if (err) return done(err)
      assert.equal(rfile('./output/unpacked/package/bar.txt'), rfile('./fixtures/to-pack/bar.txt'))
      assert.equal(rfile('./output/unpacked/package/foo.txt'), rfile('./fixtures/to-pack/foo.txt'))
      done()
    }))
  
",swkane/redux-jest-todo,https://github.com/swkane/redux-jest-todo/blob/master/node_modules/tar-pack/test/index.js,1
"generateNormalizedString()
should return a valid normalized string (payload + ext)
","

            expect(Hawk.crypto.generateNormalizedString('header', {
                ts: 1357747017,
                nonce: 'k3k4j5',
                method: 'GET',
                resource: '/resource/something',
                host: 'example.com',
                port: 8080,
                hash: 'U4MKKSmiVxk37JCCrAVIjV/OhB3y+NdwoCr6RShbVkE=',
                ext: 'this is some app data'
            })).to.equal('hawk.1.header\n1357747017\nk3k4j5\nGET\n/resource/something\nexample.com\n8080\nU4MKKSmiVxk37JCCrAVIjV/OhB3y+NdwoCr6RShbVkE=\nthis is some app data\n');

            done();
        
",golfapipol/jest-waterline-integration-test,https://github.com/golfapipol/jest-waterline-integration-test/blob/master/node_modules/hawk/test/crypto.js,1
"modulePathIgnorePatterns
does not normalize paths relative to rootDir
","
    // This is a list of patterns, so we can't assume any of them are
    // directories
    const {config} = normalize(
      {
        modulePathIgnorePatterns: ['bar/baz', 'qux/quux'],
        rootDir: '/root/path/foo',
      },
      '/root/path',
    );

    expect(config.modulePathIgnorePatterns).toEqual([
      joinForPattern('bar', 'baz'),
      joinForPattern('qux', 'quux'),
    ]);
  
",git-palace/jest,https://github.com/git-palace/jest/blob/master/packages/jest-config/src/__tests__/normalize-test.js,1
"cidrSubnet() method
should compute an ipv4 network's last address
","
      assert.equal(ipv4Subnet.lastAddress, '192.168.1.190');
    
",szymonlankauf/Vue-jest,https://github.com/szymonlankauf/Vue-jest/blob/master/node_modules/ip/test/api-test.js,1
"CSSStyleDeclaration
setting values implicit and shorthand properties via csstext and setproperty should propagate to dependent properties
","
    var style = new CSSStyleDeclaration();
    style.cssText = 'border: 1px solid black;';
    expect(style.cssText).toEqual('border: 1px solid black;');
    expect(style.borderTop).toEqual('1px solid black');
    style.border = '';
    expect(style.cssText).toEqual('');
    style.setProperty('border', '1px solid black');
    expect(style.cssText).toEqual('border: 1px solid black;');
  
",miklo88/node-server-boilerplate,https://github.com/miklo88/node-server-boilerplate/blob/master/node_modules/cssstyle/lib/CSSStyleDeclaration.test.js,1
"redux properties
has access to `secretWord` piece of state
","
      const secretWord = 'party';
      const wrapper = setup({secretWord});
      const secretWordProp = wrapper.instance().props.secretWord;
      expect(secretWordProp).toBe(secretWord);
    
",deepbsd/jestclass,https://github.com/deepbsd/jestclass/blob/master/jotto/src/App.test.js,1
"or() method
should or bits in ipv6 addresses
","
      assert.equal(ip.or('::ff', '::abcd:dcba:abcd:dcba'),
                   '::abcd:dcba:abcd:dcff');
    
",lexblagus/react-class-expensify,https://github.com/lexblagus/react-class-expensify/blob/master/node_modules/ip/test/api-test.js,1
"CSSStyleDeclaration
setting a shorthand property, whose shorthands are implicit properties, to an empty string should clear all dependent properties
","
    var style = new CSSStyleDeclaration();
    style.borderTopWidth = '1px';
    expect(style.cssText).toEqual('border-top-width: 1px;');
    style.border = '';
    expect(style.cssText).toEqual('');
    style.borderTop = '1px solid black';
    expect(style.cssText).toEqual('border-top: 1px solid black;');
    style.border = '';
    expect(style.cssText).toEqual('');
  
",leonbeau/JsSuanFa,https://github.com/leonbeau/JsSuanFa/blob/master/node_modules/cssstyle/lib/CSSStyleDeclaration.test.js,1
"with json: false (default)
sends request, adding data as querystring
","
            spystub_request();

            get('foo=bar', { json: false }, function(err, resp) {
              check_request('get');
              stub.args[0][0]['path'].should.equal('/?foo=bar')
              done();
            })
          
",SidiOuld/Testing-With-Jest,https://github.com/SidiOuld/Testing-With-Jest/blob/master/node_modules/needle/test/post_data_spec.js,1
"setupTestFrameworkScriptFile
normalizes the path according to rootDir
","
    Resolver = require('jest-resolve');
    Resolver.findNodeModule = jest.fn(
      name => name.startsWith('/') ? name : '/root/path/foo' + path.sep + name,
    );
  

    const {config} = normalize(
      {
        rootDir: '/root/path/foo',
        setupTestFrameworkScriptFile: 'bar/baz',
      },
      '/root/path',
    );

    expect(config.setupTestFrameworkScriptFile).toEqual(expectedPathFooBar);
  
",git-palace/jest,https://github.com/git-palace/jest/blob/master/packages/jest-config/src/__tests__/normalize-test.js,1
"HAS_BOOLEAN_VALUE attrs
passes negated when attribute exists but has value `undefined`
","
        expect(wrapper.find('video')).to.not.have.attr('loop')
      
",xiaoxiaoqian1217/xxq-jest,https://github.com/xiaoxiaoqian1217/xxq-jest/blob/master/node_modules/chai-enzyme/test/attr.test.js,1
"Testing out emmited events
support multiple paths at once
","
    fileset('**/*.js *.md', 'node_modules/**')
      .on('error', done)
      .on('end', function(results) {
        assert.ok(Array.isArray(results), 'should be an array');
        assert.equal(results.length, 2);

        assert.deepEqual(results, [
          'fixtures/an (odd) filename.js',
          'mocha.js'
        ]);

        done();
      });
  
",yashnerella/reactJs-basicsJest,https://github.com/yashnerella/reactJs-basicsJest/blob/master/node_modules/fileset/test/mocha.js,1
"events
emits error and client if an idle client in the pool hits an error
","
    var pool = new Pool()
    pool.connect(function (err, client) {
      expect(err).to.equal(null)
      client.release()
      setImmediate(function () {
        client.emit('error', new Error('problem'))
      })
      pool.once('error', function (err, errClient) {
        expect(err.message).to.equal('problem')
        expect(errClient).to.equal(client)
        done()
      })
    })
  
",sharontheginger/LearnAcademy_jesttesting,https://github.com/sharontheginger/LearnAcademy_jesttesting/blob/master/node_modules/pg-pool/test/events.js,1
"------------------------------- DELETE ROUTE------------------------------- 
[ DELETE 404 ]should give status of 404 if student does not exist
","
    await request(server).post('/api/students/').send({
      name: 'mikko',
      cohort: 'web16',
    });
    const response = await request(server).delete('/api/students/1230');
    expect(response.status).toBe(404);
  
",john2796/Server-Testing-jb,https://github.com/john2796/Server-Testing-jb/blob/master/students/student.test.js,1
"unauthorized()
returns a WWW-Authenticate header set to the schema array value
","

        var err = Boom.unauthorized(null, ['Test','one','two']);
        expect(err.output.statusCode).to.equal(401);
        expect(err.output.headers['WWW-Authenticate']).to.equal('Test, one, two');
        done();
    
",jstone28/react-with-jest,https://github.com/jstone28/react-with-jest/blob/master/node_modules/boom/test/index.js,1
"`guessWord` action creator call
input box is cleared on submit
","
        guessWordMock = jest.fn();
        const props = {
            guessWord: guessWordMock,
        };
        
        // pass props to the testing component
        wrapper = shallow(<UnconnectedInput {...props} />);

        // pass values to the inputBox
        wrapper.instance().inputBox.current = { value: guessedWord }

        // Simulate the click on the submit button
        const button = findByTestAttr(wrapper, 'submit-button');
        button.simulate('click', { preventDefault() {} });
    

        expect(wrapper.instance().inputBox.current.value).toBe('');
    
",deepbsd/jestclass,https://github.com/deepbsd/jestclass/blob/master/jotto/src/Input.test.js,1
"makeVar
resolves by CLASS_NAME
","
     const name = makeVar({
       ...DEFAULT_OBJ,
       tagName: ""DIV"",
       className: ""baz""
     });
     expect( name ).toBe( ""DIV_CLASS_BAZ"" );
  
",dsheiko/puppetry,https://github.com/dsheiko/puppetry/blob/master/app/__tests__/recorder/service/target.spec.js,1
"authenticate()
errors on missing credentials
","

            var req = {
                method: 'GET',
                url: '/resource/4?filter=a',
                host: 'example.com',
                port: 8080,
                authorization: 'Hawk id=""123"", ts=""1353788437"", nonce=""k3j4h2"", mac=""/qwS4UjfVWMcUyW6EEgUH4jlr7T/wuKe3dKijvTvSos="", ext=""hello""'
            };

            var credentialsFuncion = function (id, callback) {

                return callback(null, null);
            };

            Hawk.server.authenticate(req, credentialsFuncion, { localtimeOffsetMsec: 1353788437000 - Hawk.utils.now() }, function (err, credentials, artifacts) {

                expect(err).to.exist();
                expect(err.output.payload.message).to.equal('Unknown credentials');
                done();
            });
        
",xrgonzalezx/TodoJestTestDaily,https://github.com/xrgonzalezx/TodoJestTestDaily/blob/master/node_modules/hawk/test/server.js,1
"core
should generate a normalized string protocol example
","

            var normalized = Hawk.crypto.generateNormalizedString('header', {
                credentials: credentials,
                ts: options.timestamp,
                nonce: options.nonce,
                method: 'GET',
                resource: '/resource?a=1&b=2',
                host: 'example.com',
                port: 8000,
                ext: options.ext
            });

            expect(normalized).to.equal('hawk.1.header\n1353832234\nj4h3g2\nGET\n/resource?a=1&b=2\nexample.com\n8000\n\nsome-app-ext-data\n');
            done();
        
",lexblagus/react-class-expensify,https://github.com/lexblagus/react-class-expensify/blob/master/node_modules/fsevents/node_modules/hawk/test/readme.js,1
"Polygon Within
should return true if all of the points in a linestring are in the same polygon
","
      polygon = new Terraformer.Polygon([ [ [ 5, 5 ], [ 5, 15 ], [ 15, 15 ], [ 15, 5 ], [ 5, 5 ] ] ]);
    

      var ls = new Terraformer.LineString([ [ 6, 6 ], [ 6, 14 ], [ 14, 14 ] ]);
      expect(ls.within(polygon)).toEqual(true);
    
",sharontheginger/LearnAcademy_jesttesting,https://github.com/sharontheginger/LearnAcademy_jesttesting/blob/master/node_modules/terraformer/spec/terraformerSpec.js,1
"MultiPolygon Within
should return false if a part of a multilinestring is not within a multipolygon
","
      multipolygon = new Terraformer.MultiPolygon([ [ [ [ 5, 5 ], [ 5, 15 ], [ 15, 15 ], [ 15, 5 ], [ 5, 5 ] ] ], [ [ [ 25, 25 ], [ 25, 35 ], [ 35, 35 ], [ 35, 25 ], [ 25, 25 ] ] ] ]);
    

      var mls = new Terraformer.MultiLineString([ [ [ 6, 6 ], [ 6, 14 ] ], [ [ 1, 1 ], [ 1, 2 ] ] ]);
      expect(mls.within(multipolygon)).toEqual(false);
    
",sharontheginger/LearnAcademy_jesttesting,https://github.com/sharontheginger/LearnAcademy_jesttesting/blob/master/node_modules/terraformer/spec/terraformerSpec.js,1
"util/core/every
returns true when the callback function returns true for every element in an iterable
","
        var obj = [true, true, true, true];
        var allTrue = every(obj, function(val) {
            return val;
        });

        assert(allTrue);
    
",fhutzchx/Lab8_Jest,https://github.com/fhutzchx/Lab8_Jest/blob/master/node_modules/@sinonjs/commons/lib/every.test.js,1
"<Blog />
vote handler is called twice if vote button is clicked twice
","
    const loggedInUser = { name: ""Leevi Lähettäjä"", username: ""leevil"" };
    component = render(
      <Blog
        blog={{
          title: ""Testiblogi"",
          author: ""Teemu Testaaja"",
          url: ""http://www.google.com"",
          user: { name: ""Leevi Lähettäjä"", username: ""leevil"" }
        }}
        loggedInUser={loggedInUser}
        voteClickHandler={mockVoteClickHandler}
      />
    );
  

    const voteButton = component.getByText(""vote"");
    fireEvent.click(voteButton);
    fireEvent.click(voteButton);
    expect(mockVoteClickHandler.mock.calls).toHaveLength(2);
  
",TonySapa/full-stack-helsinki,https://github.com/TonySapa/full-stack-helsinki/blob/master/bloglist_frontend/src/components/Blog.test.js,1
"<Circle />
should have a className attribute
","
    const renderedComponent = mount(<Circle />);
    expect(renderedComponent.find('div').prop('className')).toBeDefined();
  
",Mensae/portfolio-react-boilerplate,https://github.com/Mensae/portfolio-react-boilerplate/blob/master/app/components/LoadingIndicator/tests/Circle.test.js,1
"constructed with no options
drops ED code with 0 parameter
","
            const text = '\x1b[Jhello';
            const result = 'hello';

            return test(text, result, done);
        
",defikabulan/keranjang-ppl,https://github.com/defikabulan/keranjang-ppl/blob/master/node_modules/ansi-to-html/test/ansi_to_html.js,1
"server
encodes special characters in title
","
            ReactDOM.render(
                <Helmet title=""Dangerous <script> include"" />,
                container
            );

            const head = Helmet.rewind();

            expect(head.title).to.exist;
            expect(head.title).to.respondTo(""toString"");

            expect(head.title.toString()).to.equal(stringifiedTitle);
        
",Puritanic/React-Advanced-Concepts,https://github.com/Puritanic/React-Advanced-Concepts/blob/master/server-side-rendering/server/node_modules/react-helmet/test/HelmetTest.js,1
"the ""isGhost"" property
should accept boolean ""false"" as value
","
      const renderedComponent = shallow(<SpeechBubble isGhost={false} />);
      expect(toJson(renderedComponent)).toMatchSnapshot();
    
",Mensae/portfolio-react-boilerplate,https://github.com/Mensae/portfolio-react-boilerplate/blob/master/app/components/SpeechBubble/tests/index.test.js,1
"parse
do not double escape spaces
","
    var subject = parse('postgres://localhost/post%20gres');
    subject.database.should.equal('post gres');
  
",LucasKeiti28/tdd-jest,https://github.com/LucasKeiti28/tdd-jest/blob/master/backend/node_modules/knex/node_modules/pg-connection-string/test/parse.js,1
"integer
passes on negative zero
","
    assertPasses((0, _.integer)(), /*#__PURE__*/_react[""default""].createElement(""div"", {
      a: -0
    }), 'a');
  
",xiaoxiaoqian1217/xxq-jest,https://github.com/xiaoxiaoqian1217/xxq-jest/blob/master/node_modules/airbnb-prop-types/build-test/integer.js,1
